timestamp,latitude,longitude,incident_type,elephant_count,crop_damage_hectares,village_name,district,province,reported_by,description
2023-04-24 11:00:00,6.0727,81.0581,crop_raid,3,1.43,Weerawila,Hambantota,Southern,Farmer_16,Crop Raid reported in Weerawila
2023-04-24 03:00:00,7.3183,81.4928,crop_raid,7,4.83,Damana,Ampara,Eastern,Farmer_50,Crop Raid reported in Damana
2023-04-24 09:00:00,8.0023,81.1853,property_damage,2,0.0,Medirigiriya,Polonnaruwa,North Central,Farmer_35,Property Damage reported in Medirigiriya
2023-04-25 02:00:00,6.9462,81.2708,human_injury,3,0.0,Katharagama,Monaragala,Uva,Farmer_9,Human Injury reported in Katharagama
2023-04-26 11:00:00,6.3548,81.3789,crop_raid,7,2.41,Weerawila,Hambantota,Southern,Farmer_13,Crop Raid reported in Weerawila
2023-04-26 06:00:00,8.1972,80.4032,crop_raid,5,2.9,Mihintale,Anuradhapura,North Central,Farmer_34,Crop Raid reported in Mihintale
2023-04-27 15:00:00,6.9349,81.2279,property_damage,1,0.0,Medagana,Monaragala,Uva,Farmer_7,Property Damage reported in Medagana
2023-04-30 00:00:00,6.555,81.0703,crop_raid,3,3.31,Wellawaya,Monaragala,Uva,Farmer_48,Crop Raid reported in Wellawaya
2023-04-30 00:00:00,8.1468,81.1955,crop_raid,3,4.29,Dimbulagala,Polonnaruwa,North Central,Farmer_8,Crop Raid reported in Dimbulagala
2023-05-01 23:00:00,6.6312,81.0561,crop_raid,5,3.46,Buttala,Monaragala,Uva,Farmer_46,Crop Raid reported in Buttala
2023-05-01 08:00:00,6.0677,81.4619,crop_raid,2,4.17,Thanamalwila,Hambantota,Southern,Farmer_35,Crop Raid reported in Thanamalwila
2023-05-02 11:00:00,7.4644,81.4988,property_damage,1,0.0,Padiyatalawa,Ampara,Eastern,Farmer_75,Property Damage reported in Padiyatalawa
2023-05-03 07:00:00,8.0317,80.8218,human_injury,2,0.0,Welikanda,Polonnaruwa,North Central,Farmer_45,Human Injury reported in Welikanda
2023-05-03 09:00:00,6.2685,81.0773,elephant_death,3,0.0,Deberawewa,Hambantota,Southern,Farmer_27,Elephant Death reported in Deberawewa
2023-05-06 17:00:00,7.3152,81.3424,property_damage,1,0.0,Padiyatalawa,Ampara,Eastern,Farmer_93,Property Damage reported in Padiyatalawa
2023-05-06 23:00:00,6.3625,81.324,crop_raid,4,3.64,Weerawila,Hambantota,Southern,Farmer_14,Crop Raid reported in Weerawila
2023-05-07 03:00:00,6.2522,81.3181,crop_raid,4,4.27,Thanamalwila,Hambantota,Southern,Farmer_28,Crop Raid reported in Thanamalwila
2023-05-08 11:00:00,7.3151,81.4338,crop_raid,3,4.49,Padiyatalawa,Ampara,Eastern,Farmer_42,Crop Raid reported in Padiyatalawa
2023-05-08 18:00:00,7.8935,81.0115,property_damage,3,0.0,Dimbulagala,Polonnaruwa,North Central,Farmer_78,Property Damage reported in Dimbulagala
2023-05-11 10:00:00,6.5052,81.0588,human_injury,2,0.0,Katharagama,Monaragala,Uva,Farmer_49,Human Injury reported in Katharagama
2023-05-11 13:00:00,6.2182,81.122,crop_raid,7,1.89,Weerawila,Hambantota,Southern,Farmer_9,Crop Raid reported in Weerawila
2023-05-12 18:00:00,6.6254,81.1386,crop_raid,7,1.24,Katharagama,Monaragala,Uva,Farmer_43,Crop Raid reported in Katharagama
2023-05-13 21:00:00,7.2471,81.6168,crop_raid,6,1.75,Padiyatalawa,Ampara,Eastern,Farmer_60,Crop Raid reported in Padiyatalawa
2023-05-14 10:00:00,6.5234,81.1736,human_injury,2,0.0,Wellawaya,Monaragala,Uva,Farmer_48,Human Injury reported in Wellawaya
2023-05-15 09:00:00,8.2283,80.7166,crop_raid,6,3.88,Kebithigollewa,Anuradhapura,North Central,Farmer_15,Crop Raid reported in Kebithigollewa
2023-05-17 18:00:00,8.5731,80.5243,crop_raid,2,4.54,Horowpothana,Anuradhapura,North Central,Farmer_47,Crop Raid reported in Horowpothana
2023-05-22 20:00:00,6.3499,81.0403,property_damage,1,0.0,Tissamaharama,Hambantota,Southern,Farmer_78,Property Damage reported in Tissamaharama
2023-05-22 08:00:00,8.1516,80.8178,property_damage,3,0.0,Hingurakgoda,Polonnaruwa,North Central,Farmer_29,Property Damage reported in Hingurakgoda
2023-05-25 22:00:00,8.53,80.7019,crop_raid,6,0.24,Horowpothana,Anuradhapura,North Central,Farmer_87,Crop Raid reported in Horowpothana
2023-05-27 03:00:00,6.3357,81.0448,property_damage,1,0.0,Deberawewa,Hambantota,Southern,Farmer_96,Property Damage reported in Deberawewa
2023-05-28 19:00:00,6.5846,81.1426,crop_raid,7,3.57,Buttala,Monaragala,Uva,Farmer_14,Crop Raid reported in Buttala
2023-05-28 14:00:00,8.0391,81.0659,crop_raid,3,1.87,Dimbulagala,Polonnaruwa,North Central,Farmer_64,Crop Raid reported in Dimbulagala
2023-05-29 08:00:00,6.6329,81.0812,crop_raid,4,2.28,Medagana,Monaragala,Uva,Farmer_72,Crop Raid reported in Medagana
2023-05-30 02:00:00,7.1477,81.3385,property_damage,2,0.0,Mahaoya,Ampara,Eastern,Farmer_41,Property Damage reported in Mahaoya
2023-05-31 23:00:00,8.2879,80.318,human_injury,2,0.0,Mihintale,Anuradhapura,North Central,Farmer_49,Human Injury reported in Mihintale
2023-05-31 17:00:00,8.5115,80.7586,property_damage,3,0.0,Mihintale,Anuradhapura,North Central,Farmer_56,Property Damage reported in Mihintale
2023-06-02 04:00:00,6.0815,81.4793,human_injury,1,0.0,Tissamaharama,Hambantota,Southern,Farmer_68,Human Injury reported in Tissamaharama
2023-06-03 16:00:00,8.1042,80.7496,property_damage,2,0.0,Mihintale,Anuradhapura,North Central,Farmer_6,Property Damage reported in Mihintale
2023-06-04 05:00:00,6.2578,81.4828,crop_raid,6,3.42,Deberawewa,Hambantota,Southern,Farmer_88,Crop Raid reported in Deberawewa
2023-06-05 04:00:00,7.0433,81.7993,crop_raid,5,3.77,Damana,Ampara,Eastern,Farmer_31,Crop Raid reported in Damana
2023-06-06 22:00:00,7.112,81.5783,property_damage,3,0.0,Mahaoya,Ampara,Eastern,Farmer_64,Property Damage reported in Mahaoya
2023-06-07 05:00:00,6.1733,81.1793,human_injury,1,0.0,Deberawewa,Hambantota,Southern,Farmer_58,Human Injury reported in Deberawewa
2023-06-07 01:00:00,8.3687,80.675,property_damage,1,0.0,Horowpothana,Anuradhapura,North Central,Farmer_24,Property Damage reported in Horowpothana
2023-06-11 05:00:00,7.8043,80.8844,crop_raid,1,3.43,Welikanda,Polonnaruwa,North Central,Farmer_68,Crop Raid reported in Welikanda
2023-06-11 03:00:00,6.3876,81.053,property_damage,2,0.0,Thanamalwila,Hambantota,Southern,Farmer_50,Property Damage reported in Thanamalwila
2023-06-11 04:00:00,8.0743,81.0927,crop_raid,5,0.22,Hingurakgoda,Polonnaruwa,North Central,Farmer_5,Crop Raid reported in Hingurakgoda
2023-06-12 18:00:00,6.7319,81.1522,property_damage,1,0.0,Medagana,Monaragala,Uva,Farmer_52,Property Damage reported in Medagana
2023-06-12 05:00:00,8.0311,81.0657,crop_raid,6,2.2,Dimbulagala,Polonnaruwa,North Central,Farmer_86,Crop Raid reported in Dimbulagala
2023-06-17 19:00:00,8.1279,80.3263,property_damage,2,0.0,Horowpothana,Anuradhapura,North Central,Farmer_21,Property Damage reported in Horowpothana
2023-06-22 16:00:00,7.9951,80.9572,crop_raid,5,4.94,Medirigiriya,Polonnaruwa,North Central,Farmer_58,Crop Raid reported in Medirigiriya
2023-06-23 21:00:00,7.1133,81.5193,crop_raid,7,3.99,Mahaoya,Ampara,Eastern,Farmer_64,Crop Raid reported in Mahaoya
2023-06-24 08:00:00,6.1732,81.2558,property_damage,3,0.0,Weerawila,Hambantota,Southern,Farmer_21,Property Damage reported in Weerawila
2023-06-24 01:00:00,6.6325,81.2753,property_damage,3,0.0,Katharagama,Monaragala,Uva,Farmer_59,Property Damage reported in Katharagama
2023-06-25 14:00:00,6.022,81.2381,property_damage,3,0.0,Deberawewa,Hambantota,Southern,Farmer_94,Property Damage reported in Deberawewa
2023-06-26 22:00:00,8.4912,80.465,crop_raid,3,4.86,Kebithigollewa,Anuradhapura,North Central,Farmer_43,Crop Raid reported in Kebithigollewa
2023-06-27 18:00:00,7.2884,81.5252,crop_raid,2,2.87,Padiyatalawa,Ampara,Eastern,Farmer_38,Crop Raid reported in Padiyatalawa
2023-06-30 03:00:00,8.116,81.1552,property_damage,1,0.0,Medirigiriya,Polonnaruwa,North Central,Farmer_65,Property Damage reported in Medirigiriya
2023-07-01 09:00:00,6.9368,81.283,crop_raid,2,4.52,Wellawaya,Monaragala,Uva,Farmer_56,Crop Raid reported in Wellawaya
2023-07-02 09:00:00,6.6105,81.0849,property_damage,3,0.0,Buttala,Monaragala,Uva,Farmer_17,Property Damage reported in Buttala
2023-07-02 04:00:00,6.1302,81.401,crop_raid,3,0.26,Thanamalwila,Hambantota,Southern,Farmer_55,Crop Raid reported in Thanamalwila
2023-07-02 17:00:00,6.2589,81.172,crop_raid,2,4.43,Weerawila,Hambantota,Southern,Farmer_10,Crop Raid reported in Weerawila
2023-07-04 11:00:00,6.3493,81.1236,property_damage,1,0.0,Weerawila,Hambantota,Southern,Farmer_10,Property Damage reported in Weerawila
2023-07-05 19:00:00,8.101,81.0125,property_damage,1,0.0,Medirigiriya,Polonnaruwa,North Central,Farmer_27,Property Damage reported in Medirigiriya
2023-07-05 12:00:00,6.2695,81.4293,human_injury,2,0.0,Tissamaharama,Hambantota,Southern,Farmer_9,Human Injury reported in Tissamaharama
2023-07-05 12:00:00,8.2178,80.5644,property_damage,1,0.0,Horowpothana,Anuradhapura,North Central,Farmer_13,Property Damage reported in Horowpothana
2023-07-07 20:00:00,6.2211,81.2649,crop_raid,6,1.01,Deberawewa,Hambantota,Southern,Farmer_48,Crop Raid reported in Deberawewa
2023-07-09 04:00:00,6.7186,81.2907,human_injury,3,0.0,Wellawaya,Monaragala,Uva,Farmer_65,Human Injury reported in Wellawaya
2023-07-09 20:00:00,6.5102,81.2985,crop_raid,6,1.84,Katharagama,Monaragala,Uva,Farmer_32,Crop Raid reported in Katharagama
2023-07-09 17:00:00,8.1037,81.1969,crop_raid,7,0.45,Medirigiriya,Polonnaruwa,North Central,Farmer_4,Crop Raid reported in Medirigiriya
2023-07-10 08:00:00,6.3954,81.4237,human_injury,2,0.0,Deberawewa,Hambantota,Southern,Farmer_32,Human Injury reported in Deberawewa
2023-07-11 08:00:00,6.2744,81.166,property_damage,3,0.0,Weerawila,Hambantota,Southern,Farmer_47,Property Damage reported in Weerawila
2023-07-12 13:00:00,8.1378,81.1722,crop_raid,2,3.06,Hingurakgoda,Polonnaruwa,North Central,Farmer_19,Crop Raid reported in Hingurakgoda
2023-07-13 11:00:00,8.1767,80.634,human_injury,1,0.0,Mihintale,Anuradhapura,North Central,Farmer_45,Human Injury reported in Mihintale
2023-07-14 23:00:00,7.349,81.505,crop_raid,5,2.54,Uhana,Ampara,Eastern,Farmer_89,Crop Raid reported in Uhana
2023-07-15 04:00:00,8.104,81.0155,crop_raid,6,3.27,Welikanda,Polonnaruwa,North Central,Farmer_5,Crop Raid reported in Welikanda
2023-07-15 09:00:00,6.7489,81.1265,crop_raid,6,2.44,Medagana,Monaragala,Uva,Farmer_6,Crop Raid reported in Medagana
2023-07-16 00:00:00,6.2594,81.3003,human_injury,1,0.0,Tissamaharama,Hambantota,Southern,Farmer_65,Human Injury reported in Tissamaharama
2023-07-16 00:00:00,7.1973,81.4818,crop_raid,7,3.84,Mahaoya,Ampara,Eastern,Farmer_9,Crop Raid reported in Mahaoya
2023-07-16 23:00:00,8.1309,81.1999,property_damage,1,0.0,Dimbulagala,Polonnaruwa,North Central,Farmer_4,Property Damage reported in Dimbulagala
2023-07-16 11:00:00,7.3972,81.781,crop_raid,5,3.78,Damana,Ampara,Eastern,Farmer_84,Crop Raid reported in Damana
2023-07-16 13:00:00,7.8088,80.9727,crop_raid,3,2.59,Dimbulagala,Polonnaruwa,North Central,Farmer_90,Crop Raid reported in Dimbulagala
2023-07-17 19:00:00,6.1641,81.2465,human_injury,1,0.0,Deberawewa,Hambantota,Southern,Farmer_13,Human Injury reported in Deberawewa
2023-07-17 12:00:00,7.2037,81.6686,crop_raid,4,2.43,Damana,Ampara,Eastern,Farmer_32,Crop Raid reported in Damana
2023-07-17 03:00:00,8.3526,80.6348,property_damage,3,0.0,Nochchiyagama,Anuradhapura,North Central,Farmer_98,Property Damage reported in Nochchiyagama
2023-07-18 22:00:00,7.1568,81.4146,crop_raid,1,1.64,Damana,Ampara,Eastern,Farmer_82,Crop Raid reported in Damana
2023-07-18 00:00:00,8.1733,81.0631,human_injury,3,0.0,Medirigiriya,Polonnaruwa,North Central,Farmer_74,Human Injury reported in Medirigiriya
2023-07-18 03:00:00,6.7253,81.1616,elephant_death,2,0.0,Katharagama,Monaragala,Uva,Farmer_70,Elephant Death reported in Katharagama
2023-07-18 07:00:00,7.0807,81.6015,human_injury,1,0.0,Mahaoya,Ampara,Eastern,Farmer_65,Human Injury reported in Mahaoya
2023-07-19 04:00:00,8.425,80.5012,crop_raid,6,0.73,Horowpothana,Anuradhapura,North Central,Farmer_48,Crop Raid reported in Horowpothana
2023-07-19 13:00:00,8.0021,81.0689,crop_raid,3,1.56,Dimbulagala,Polonnaruwa,North Central,Farmer_73,Crop Raid reported in Dimbulagala
2023-07-19 19:00:00,6.2125,81.2775,crop_raid,1,0.29,Weerawila,Hambantota,Southern,Farmer_6,Crop Raid reported in Weerawila
2023-07-19 01:00:00,6.506,81.0022,elephant_death,1,0.0,Katharagama,Monaragala,Uva,Farmer_91,Elephant Death reported in Katharagama
2023-07-19 11:00:00,6.1849,81.3106,property_damage,3,0.0,Thanamalwila,Hambantota,Southern,Farmer_97,Property Damage reported in Thanamalwila
2023-07-20 11:00:00,8.0308,81.157,crop_raid,2,4.68,Hingurakgoda,Polonnaruwa,North Central,Farmer_40,Crop Raid reported in Hingurakgoda
2023-07-22 02:00:00,6.1587,81.4064,crop_raid,2,3.15,Weerawila,Hambantota,Southern,Farmer_90,Crop Raid reported in Weerawila
2023-07-23 06:00:00,6.6385,81.1655,human_injury,3,0.0,Wellawaya,Monaragala,Uva,Farmer_36,Human Injury reported in Wellawaya
2023-07-23 10:00:00,8.2243,80.7655,property_damage,1,0.0,Kebithigollewa,Anuradhapura,North Central,Farmer_71,Property Damage reported in Kebithigollewa
2023-07-24 11:00:00,8.3378,80.4064,crop_raid,2,0.88,Mihintale,Anuradhapura,North Central,Farmer_46,Crop Raid reported in Mihintale
2023-07-24 20:00:00,6.5027,81.2522,crop_raid,6,0.62,Buttala,Monaragala,Uva,Farmer_94,Crop Raid reported in Buttala
2023-07-24 12:00:00,6.1895,81.4599,crop_raid,2,3.13,Thanamalwila,Hambantota,Southern,Farmer_40,Crop Raid reported in Thanamalwila
2023-07-24 22:00:00,7.4774,81.3387,crop_raid,6,1.95,Padiyatalawa,Ampara,Eastern,Farmer_28,Crop Raid reported in Padiyatalawa
2023-07-25 19:00:00,8.3908,80.3757,property_damage,2,0.0,Horowpothana,Anuradhapura,North Central,Farmer_75,Property Damage reported in Horowpothana
2023-07-26 09:00:00,7.8176,80.9418,crop_raid,7,3.22,Welikanda,Polonnaruwa,North Central,Farmer_41,Crop Raid reported in Welikanda
2023-07-27 09:00:00,6.8127,81.2372,property_damage,1,0.0,Wellawaya,Monaragala,Uva,Farmer_72,Property Damage reported in Wellawaya
2023-07-27 13:00:00,6.3319,81.1033,property_damage,1,0.0,Thanamalwila,Hambantota,Southern,Farmer_67,Property Damage reported in Thanamalwila
2023-07-27 02:00:00,6.9253,81.2772,property_damage,1,0.0,Medagana,Monaragala,Uva,Farmer_24,Property Damage reported in Medagana
2023-07-28 11:00:00,8.5575,80.4357,property_damage,1,0.0,Nochchiyagama,Anuradhapura,North Central,Farmer_7,Property Damage reported in Nochchiyagama
2023-07-29 17:00:00,8.0541,81.0575,elephant_death,2,0.0,Medirigiriya,Polonnaruwa,North Central,Farmer_41,Elephant Death reported in Medirigiriya
2023-07-29 08:00:00,8.1509,80.3746,crop_raid,5,1.78,Mihintale,Anuradhapura,North Central,Farmer_42,Crop Raid reported in Mihintale
2023-07-30 20:00:00,6.5475,81.1731,crop_raid,5,4.21,Buttala,Monaragala,Uva,Farmer_54,Crop Raid reported in Buttala
2023-07-30 04:00:00,7.8799,81.1892,crop_raid,1,4.16,Hingurakgoda,Polonnaruwa,North Central,Farmer_33,Crop Raid reported in Hingurakgoda
2023-08-01 20:00:00,7.0142,81.5307,crop_raid,4,1.3,Damana,Ampara,Eastern,Farmer_46,Crop Raid reported in Damana
2023-08-01 17:00:00,7.476,81.5797,crop_raid,5,4.82,Uhana,Ampara,Eastern,Farmer_66,Crop Raid reported in Uhana
2023-08-02 15:00:00,8.315,80.3135,crop_raid,4,0.15,Horowpothana,Anuradhapura,North Central,Farmer_15,Crop Raid reported in Horowpothana
2023-08-03 11:00:00,6.2985,81.1213,elephant_death,1,0.0,Thanamalwila,Hambantota,Southern,Farmer_94,Elephant Death reported in Thanamalwila
2023-08-05 09:00:00,8.3052,80.5701,crop_raid,4,1.99,Nochchiyagama,Anuradhapura,North Central,Farmer_92,Crop Raid reported in Nochchiyagama
2023-08-06 11:00:00,6.3824,81.3331,crop_raid,6,4.15,Thanamalwila,Hambantota,Southern,Farmer_33,Crop Raid reported in Thanamalwila
2023-08-06 15:00:00,8.3994,80.6106,crop_raid,2,3.16,Mihintale,Anuradhapura,North Central,Farmer_56,Crop Raid reported in Mihintale
2023-08-07 12:00:00,6.3171,81.1799,crop_raid,5,4.9,Thanamalwila,Hambantota,Southern,Farmer_13,Crop Raid reported in Thanamalwila
2023-08-10 14:00:00,8.5996,80.3616,crop_raid,7,1.65,Nochchiyagama,Anuradhapura,North Central,Farmer_61,Crop Raid reported in Nochchiyagama
2023-08-10 08:00:00,6.1311,81.3954,property_damage,2,0.0,Tissamaharama,Hambantota,Southern,Farmer_44,Property Damage reported in Tissamaharama
2023-08-10 20:00:00,6.9585,81.1089,property_damage,1,0.0,Buttala,Monaragala,Uva,Farmer_38,Property Damage reported in Buttala
2023-08-11 01:00:00,8.0778,81.1468,crop_raid,3,2.41,Hingurakgoda,Polonnaruwa,North Central,Farmer_43,Crop Raid reported in Hingurakgoda
2023-08-11 15:00:00,6.0817,81.0992,crop_raid,5,0.37,Deberawewa,Hambantota,Southern,Farmer_29,Crop Raid reported in Deberawewa
2023-08-11 08:00:00,8.1838,81.0489,crop_raid,3,4.84,Dimbulagala,Polonnaruwa,North Central,Farmer_62,Crop Raid reported in Dimbulagala
2023-08-14 04:00:00,6.2112,81.1247,crop_raid,2,2.81,Tissamaharama,Hambantota,Southern,Farmer_50,Crop Raid reported in Tissamaharama
2023-08-14 06:00:00,6.844,81.2454,crop_raid,4,4.08,Buttala,Monaragala,Uva,Farmer_31,Crop Raid reported in Buttala
2023-08-15 00:00:00,6.3882,81.4183,crop_raid,7,3.71,Weerawila,Hambantota,Southern,Farmer_24,Crop Raid reported in Weerawila
2023-08-16 23:00:00,8.5331,80.5673,human_injury,3,0.0,Horowpothana,Anuradhapura,North Central,Farmer_31,Human Injury reported in Horowpothana
2023-08-16 17:00:00,6.6958,81.166,crop_raid,4,2.56,Buttala,Monaragala,Uva,Farmer_85,Crop Raid reported in Buttala
2023-08-16 16:00:00,7.0006,81.667,crop_raid,1,2.05,Padiyatalawa,Ampara,Eastern,Farmer_57,Crop Raid reported in Padiyatalawa
2023-08-17 04:00:00,8.0043,80.9348,crop_raid,4,4.79,Welikanda,Polonnaruwa,North Central,Farmer_89,Crop Raid reported in Welikanda
2023-08-17 13:00:00,8.188,81.0368,crop_raid,2,1.61,Hingurakgoda,Polonnaruwa,North Central,Farmer_10,Crop Raid reported in Hingurakgoda
2023-08-18 04:00:00,7.4564,81.6434,crop_raid,7,2.67,Uhana,Ampara,Eastern,Farmer_93,Crop Raid reported in Uhana
2023-08-18 18:00:00,6.6432,81.0705,property_damage,3,0.0,Wellawaya,Monaragala,Uva,Farmer_98,Property Damage reported in Wellawaya
2023-08-18 21:00:00,7.111,81.6403,crop_raid,5,2.56,Padiyatalawa,Ampara,Eastern,Farmer_94,Crop Raid reported in Padiyatalawa
2023-08-20 06:00:00,8.581,80.4712,crop_raid,4,2.18,Nochchiyagama,Anuradhapura,North Central,Farmer_70,Crop Raid reported in Nochchiyagama
2023-08-21 07:00:00,6.1391,81.0499,elephant_death,1,0.0,Thanamalwila,Hambantota,Southern,Farmer_13,Elephant Death reported in Thanamalwila
2023-08-23 13:00:00,6.7684,81.288,property_damage,2,0.0,Buttala,Monaragala,Uva,Farmer_50,Property Damage reported in Buttala
2023-08-24 07:00:00,7.2513,81.4757,crop_raid,6,1.7,Padiyatalawa,Ampara,Eastern,Farmer_14,Crop Raid reported in Padiyatalawa
2023-08-24 22:00:00,6.1684,81.3038,property_damage,2,0.0,Thanamalwila,Hambantota,Southern,Farmer_47,Property Damage reported in Thanamalwila
2023-08-25 20:00:00,7.1301,81.7666,crop_raid,2,4.37,Damana,Ampara,Eastern,Farmer_85,Crop Raid reported in Damana
2023-08-25 04:00:00,7.9007,80.933,crop_raid,7,4.66,Medirigiriya,Polonnaruwa,North Central,Farmer_58,Crop Raid reported in Medirigiriya
2023-08-25 19:00:00,6.0999,81.1793,crop_raid,1,1.35,Weerawila,Hambantota,Southern,Farmer_65,Crop Raid reported in Weerawila
2023-08-26 08:00:00,8.2442,80.75,crop_raid,1,4.35,Horowpothana,Anuradhapura,North Central,Farmer_10,Crop Raid reported in Horowpothana
2023-08-27 01:00:00,6.9421,81.1307,crop_raid,5,0.19,Buttala,Monaragala,Uva,Farmer_29,Crop Raid reported in Buttala
2023-08-27 20:00:00,8.264,80.7167,property_damage,3,0.0,Kebithigollewa,Anuradhapura,North Central,Farmer_27,Property Damage reported in Kebithigollewa
2023-08-28 22:00:00,7.9722,81.1175,property_damage,1,0.0,Welikanda,Polonnaruwa,North Central,Farmer_92,Property Damage reported in Welikanda
2023-08-29 00:00:00,8.2328,80.3921,crop_raid,6,3.18,Horowpothana,Anuradhapura,North Central,Farmer_68,Crop Raid reported in Horowpothana
2023-08-29 12:00:00,6.8711,81.0339,crop_raid,6,0.8,Wellawaya,Monaragala,Uva,Farmer_15,Crop Raid reported in Wellawaya
2023-08-29 23:00:00,6.2638,81.446,crop_raid,2,2.8,Weerawila,Hambantota,Southern,Farmer_75,Crop Raid reported in Weerawila
2023-08-30 19:00:00,6.5965,81.181,crop_raid,5,4.64,Medagana,Monaragala,Uva,Farmer_52,Crop Raid reported in Medagana
2023-08-30 09:00:00,6.1709,81.0615,crop_raid,1,2.28,Thanamalwila,Hambantota,Southern,Farmer_28,Crop Raid reported in Thanamalwila
2023-08-30 20:00:00,6.3734,81.3225,property_damage,1,0.0,Thanamalwila,Hambantota,Southern,Farmer_34,Property Damage reported in Thanamalwila
2023-08-30 10:00:00,7.9054,81.199,crop_raid,2,4.92,Medirigiriya,Polonnaruwa,North Central,Farmer_35,Crop Raid reported in Medirigiriya
2023-08-31 07:00:00,7.9867,81.1027,elephant_death,2,0.0,Hingurakgoda,Polonnaruwa,North Central,Farmer_35,Elephant Death reported in Hingurakgoda
2023-09-02 02:00:00,6.7072,81.107,crop_raid,3,1.1,Medagana,Monaragala,Uva,Farmer_96,Crop Raid reported in Medagana
2023-09-02 04:00:00,7.0987,81.5213,crop_raid,7,1.58,Damana,Ampara,Eastern,Farmer_39,Crop Raid reported in Damana
2023-09-04 20:00:00,7.0539,81.5152,crop_raid,5,0.25,Padiyatalawa,Ampara,Eastern,Farmer_89,Crop Raid reported in Padiyatalawa
2023-09-04 05:00:00,6.995,81.1941,property_damage,1,0.0,Katharagama,Monaragala,Uva,Farmer_71,Property Damage reported in Katharagama
2023-09-04 01:00:00,7.9367,80.8572,crop_raid,2,0.84,Medirigiriya,Polonnaruwa,North Central,Farmer_90,Crop Raid reported in Medirigiriya
2023-09-05 17:00:00,7.2777,81.5427,elephant_death,1,0.0,Damana,Ampara,Eastern,Farmer_75,Elephant Death reported in Damana
2023-09-05 13:00:00,7.9415,80.861,crop_raid,1,1.96,Medirigiriya,Polonnaruwa,North Central,Farmer_67,Crop Raid reported in Medirigiriya
2023-09-06 14:00:00,7.8184,80.8165,property_damage,2,0.0,Hingurakgoda,Polonnaruwa,North Central,Farmer_2,Property Damage reported in Hingurakgoda
2023-09-08 17:00:00,8.1407,81.061,crop_raid,4,1.35,Hingurakgoda,Polonnaruwa,North Central,Farmer_18,Crop Raid reported in Hingurakgoda
2023-09-09 00:00:00,6.2243,81.2932,crop_raid,3,3.85,Tissamaharama,Hambantota,Southern,Farmer_94,Crop Raid reported in Tissamaharama
2023-09-09 13:00:00,7.1818,81.6846,elephant_death,2,0.0,Damana,Ampara,Eastern,Farmer_24,Elephant Death reported in Damana
2023-09-10 18:00:00,7.3796,81.3512,property_damage,3,0.0,Damana,Ampara,Eastern,Farmer_42,Property Damage reported in Damana
2023-09-11 16:00:00,8.0462,80.8897,property_damage,1,0.0,Medirigiriya,Polonnaruwa,North Central,Farmer_35,Property Damage reported in Medirigiriya
2023-09-11 13:00:00,6.2417,81.0506,crop_raid,2,2.15,Weerawila,Hambantota,Southern,Farmer_69,Crop Raid reported in Weerawila
2023-09-11 20:00:00,7.247,81.3815,property_damage,1,0.0,Uhana,Ampara,Eastern,Farmer_37,Property Damage reported in Uhana
2023-09-11 15:00:00,7.1288,81.6927,crop_raid,1,1.95,Padiyatalawa,Ampara,Eastern,Farmer_62,Crop Raid reported in Padiyatalawa
2023-09-11 01:00:00,7.915,80.8086,crop_raid,2,1.68,Hingurakgoda,Polonnaruwa,North Central,Farmer_52,Crop Raid reported in Hingurakgoda
2023-09-12 04:00:00,6.0224,81.3432,crop_raid,6,1.2,Deberawewa,Hambantota,Southern,Farmer_54,Crop Raid reported in Deberawewa
2023-09-12 12:00:00,7.1292,81.6665,crop_raid,1,0.64,Mahaoya,Ampara,Eastern,Farmer_64,Crop Raid reported in Mahaoya
2023-09-13 03:00:00,6.3935,81.4383,crop_raid,3,2.18,Deberawewa,Hambantota,Southern,Farmer_83,Crop Raid reported in Deberawewa
2023-09-14 13:00:00,8.3533,80.3384,crop_raid,4,2.08,Horowpothana,Anuradhapura,North Central,Farmer_92,Crop Raid reported in Horowpothana
2023-09-14 07:00:00,7.4613,81.6672,crop_raid,7,4.11,Padiyatalawa,Ampara,Eastern,Farmer_81,Crop Raid reported in Padiyatalawa
2023-09-15 07:00:00,8.159,81.0844,property_damage,1,0.0,Hingurakgoda,Polonnaruwa,North Central,Farmer_16,Property Damage reported in Hingurakgoda
2023-09-16 11:00:00,8.5037,80.6,crop_raid,7,4.82,Nochchiyagama,Anuradhapura,North Central,Farmer_24,Crop Raid reported in Nochchiyagama
2023-09-18 00:00:00,7.1908,81.7251,crop_raid,7,3.04,Mahaoya,Ampara,Eastern,Farmer_73,Crop Raid reported in Mahaoya
2023-09-19 06:00:00,6.8583,81.0603,property_damage,3,0.0,Katharagama,Monaragala,Uva,Farmer_77,Property Damage reported in Katharagama
2023-09-20 07:00:00,6.7673,81.1205,elephant_death,3,0.0,Katharagama,Monaragala,Uva,Farmer_83,Elephant Death reported in Katharagama
2023-09-21 20:00:00,6.9529,81.1066,elephant_death,2,0.0,Wellawaya,Monaragala,Uva,Farmer_2,Elephant Death reported in Wellawaya
2023-09-21 00:00:00,7.8649,80.8351,crop_raid,5,3.53,Hingurakgoda,Polonnaruwa,North Central,Farmer_34,Crop Raid reported in Hingurakgoda
2023-09-21 12:00:00,7.4939,81.5855,property_damage,2,0.0,Damana,Ampara,Eastern,Farmer_43,Property Damage reported in Damana
